"","id","date","hour","value","valid","unit","station_id","station_name","station_code","parametro"
"107","258TMP22010510","2022-01-05",10,14.4,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"108","258TMP22010511","2022-01-05",11,17.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"109","258TMP22010512","2022-01-05",12,20.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"110","258TMP22010513","2022-01-05",13,22.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"111","258TMP22010514","2022-01-05",14,23.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"112","258TMP22010515","2022-01-05",15,24,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"113","258TMP22010516","2022-01-05",16,24.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"114","258TMP22010517","2022-01-05",17,24.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"115","258TMP22010518","2022-01-05",18,23.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"116","258TMP22010519","2022-01-05",19,20.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"117","258TMP22010520","2022-01-05",20,19.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"118","258TMP22010521","2022-01-05",21,18.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"119","258TMP22010522","2022-01-05",22,18.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"120","258TMP22010523","2022-01-05",23,17.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"121","258TMP22010600","2022-01-06",0,17.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"122","258TMP22010601","2022-01-06",1,16.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"123","258TMP22010602","2022-01-06",2,15.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"124","258TMP22010603","2022-01-06",3,14.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"125","258TMP22010604","2022-01-06",4,14,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"126","258TMP22010605","2022-01-06",5,13.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"127","258TMP22010606","2022-01-06",6,12.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"128","258TMP22010607","2022-01-06",7,11.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"129","258TMP22010608","2022-01-06",8,11.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"130","258TMP22010609","2022-01-06",9,12.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"131","258TMP22010610","2022-01-06",10,15.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"132","258TMP22010611","2022-01-06",11,17.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"133","258TMP22010612","2022-01-06",12,20.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"134","258TMP22010613","2022-01-06",13,21.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"135","258TMP22010614","2022-01-06",14,23.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"136","258TMP22010615","2022-01-06",15,24.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"137","258TMP22010616","2022-01-06",16,23.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
