"","id","date","hour","value","valid","unit","station_id","station_name","station_code","parametro"
"113","266TMP22010516","2022-01-05",16,24.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"114","266TMP22010517","2022-01-05",17,24.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"115","266TMP22010518","2022-01-05",18,23.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"116","266TMP22010519","2022-01-05",19,21.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"117","266TMP22010520","2022-01-05",20,19.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"118","266TMP22010521","2022-01-05",21,18.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"119","266TMP22010522","2022-01-05",22,17.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"120","266TMP22010523","2022-01-05",23,17.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"121","266TMP22010600","2022-01-06",0,15.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"122","266TMP22010601","2022-01-06",1,14,1,"°C",266,"Tlalnepantla","TLA","TMP"
"123","266TMP22010602","2022-01-06",2,13.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"124","266TMP22010603","2022-01-06",3,12.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"125","266TMP22010604","2022-01-06",4,11.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"126","266TMP22010605","2022-01-06",5,11.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"127","266TMP22010606","2022-01-06",6,10.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"128","266TMP22010607","2022-01-06",7,10.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"129","266TMP22010608","2022-01-06",8,10.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"130","266TMP22010609","2022-01-06",9,12.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"131","266TMP22010610","2022-01-06",10,15.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"132","266TMP22010611","2022-01-06",11,17.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"133","266TMP22010612","2022-01-06",12,19.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"134","266TMP22010613","2022-01-06",13,21.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"135","266TMP22010614","2022-01-06",14,22.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"136","266TMP22010615","2022-01-06",15,23.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"137","266TMP22010616","2022-01-06",16,21.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"138","266TMP22010617","2022-01-06",17,21.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"139","266TMP22010618","2022-01-06",18,18.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"140","266TMP22010619","2022-01-06",19,16.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"141","266TMP22010620","2022-01-06",20,16,1,"°C",266,"Tlalnepantla","TLA","TMP"
"142","266TMP22010621","2022-01-06",21,15.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"143","266TMP22010622","2022-01-06",22,14.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"144","266TMP22010623","2022-01-06",23,14.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"145","266TMP22010700","2022-01-07",0,13.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"146","266TMP22010701","2022-01-07",1,12.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"147","266TMP22010702","2022-01-07",2,11.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"148","266TMP22010703","2022-01-07",3,10.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"149","266TMP22010704","2022-01-07",4,10.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"150","266TMP22010705","2022-01-07",5,10,1,"°C",266,"Tlalnepantla","TLA","TMP"
"151","266TMP22010706","2022-01-07",6,9.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"152","266TMP22010707","2022-01-07",7,9.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"153","266TMP22010708","2022-01-07",8,9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"154","266TMP22010709","2022-01-07",9,10.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"155","266TMP22010710","2022-01-07",10,13.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"156","266TMP22010711","2022-01-07",11,16.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"157","266TMP22010712","2022-01-07",12,18.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"158","266TMP22010713","2022-01-07",13,18.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"159","266TMP22010714","2022-01-07",14,21.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"160","266TMP22010715","2022-01-07",15,21.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"161","266TMP22010716","2022-01-07",16,21.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"162","266TMP22010717","2022-01-07",17,20.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"163","266TMP22010718","2022-01-07",18,19.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"164","266TMP22010719","2022-01-07",19,17.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"165","266TMP22010720","2022-01-07",20,16,1,"°C",266,"Tlalnepantla","TLA","TMP"
"166","266TMP22010721","2022-01-07",21,15.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
